REPORT_DATE_AS_YYYY-MM-DD,REF_WEEK_END,CFTC_NET_LONG,OPEN_INTEREST_ALL,PROD_MERC_POSITIONS_LONG_ALL,PROD_MERC_POSITIONS_SHORT_ALL,SWAP_POSITIONS_LONG_ALL,SWAP__POSITIONS_SHORT_ALL,SWAP__POSITIONS_SPREAD_ALL,M_MONEY_POSITIONS_LONG_ALL,M_MONEY_POSITIONS_SHORT_ALL,M_MONEY_POSITIONS_SPREAD_ALL,OTHER_REPT_POSITIONS_LONG_ALL,OTHER_REPT_POSITIONS_SHORT_ALL,OTHER_REPT_POSITIONS_SPREAD_ALL,TOT_REPT_POSITIONS_LONG_ALL,TOT_REPT_POSITIONS_SHORT_ALL,NONREPT_POSITIONS_LONG_ALL,NONREPT_POSITIONS_SHORT_ALL,OPEN_INTEREST_OLD,PROD_MERC_POSITIONS_LONG_OLD,PROD_MERC_POSITIONS_SHORT_OLD,SWAP_POSITIONS_LONG_OLD,SWAP__POSITIONS_SHORT_OLD,SWAP__POSITIONS_SPREAD_OLD,M_MONEY_POSITIONS_LONG_OLD,M_MONEY_POSITIONS_SHORT_OLD,M_MONEY_POSITIONS_SPREAD_OLD,OTHER_REPT_POSITIONS_LONG_OLD,OTHER_REPT_POSITIONS_SHORT_OLD,OTHER_REPT_POSITIONS_SPREAD_OLD,TOT_REPT_POSITIONS_LONG_OLD,TOT_REPT_POSITIONS_SHORT_OLD,NONREPT_POSITIONS_LONG_OLD,NONREPT_POSITIONS_SHORT_OLD,OPEN_INTEREST_OTHER,PROD_MERC_POSITIONS_LONG_OTHER,PROD_MERC_POSITIONS_SHORT_OTHER,SWAP_POSITIONS_LONG_OTHER,SWAP__POSITIONS_SHORT_OTHER,SWAP__POSITIONS_SPREAD_OTHER,M_MONEY_POSITIONS_LONG_OTHER,M_MONEY_POSITIONS_SHORT_OTHER,M_MONEY_POSITIONS_SPREAD_OTHER,OTHER_REPT_POSITIONS_LONG_OTHER,OTHER_REPT_POSITIONS_SHORT_OTHER,OTHER_REPT_POSITIONS_SPREAD_OTHER,TOT_REPT_POSITIONS_LONG_OTHER,TOT_REPT_POSITIONS_SHORT_OTHER,NONREPT_POSITIONS_LONG_OTHER,NONREPT_POSITIONS_SHORT_OTHER,CHANGE_IN_OPEN_INTEREST_ALL,CHANGE_IN_PROD_MERC_LONG_ALL,CHANGE_IN_PROD_MERC_SHORT_ALL,CHANGE_IN_SWAP_LONG_ALL,CHANGE_IN_SWAP_SHORT_ALL,CHANGE_IN_SWAP_SPREAD_ALL,CHANGE_IN_M_MONEY_LONG_ALL,CHANGE_IN_M_MONEY_SHORT_ALL,CHANGE_IN_M_MONEY_SPREAD_ALL,CHANGE_IN_OTHER_REPT_LONG_ALL,CHANGE_IN_OTHER_REPT_SHORT_ALL,CHANGE_IN_OTHER_REPT_SPREAD_ALL,CHANGE_IN_TOT_REPT_LONG_ALL,CHANGE_IN_TOT_REPT_SHORT_ALL,CHANGE_IN_NONREPT_LONG_ALL,CHANGE_IN_NONREPT_SHORT_ALL,PCT_OF_OPEN_INTEREST_ALL,PCT_OF_OI_PROD_MERC_LONG_ALL,PCT_OF_OI_PROD_MERC_SHORT_ALL,PCT_OF_OI_SWAP_LONG_ALL,PCT_OF_OI_SWAP_SHORT_ALL,PCT_OF_OI_SWAP_SPREAD_ALL,PCT_OF_OI_M_MONEY_LONG_ALL,PCT_OF_OI_M_MONEY_SHORT_ALL,PCT_OF_OI_M_MONEY_SPREAD_ALL,PCT_OF_OI_OTHER_REPT_LONG_ALL,PCT_OF_OI_OTHER_REPT_SHORT_ALL,PCT_OF_OI_OTHER_REPT_SPREAD_ALL,PCT_OF_OI_TOT_REPT_LONG_ALL,PCT_OF_OI_TOT_REPT_SHORT_ALL,PCT_OF_OI_NONREPT_LONG_ALL,PCT_OF_OI_NONREPT_SHORT_ALL,PCT_OF_OPEN_INTEREST_OLD,PCT_OF_OI_PROD_MERC_LONG_OLD,PCT_OF_OI_PROD_MERC_SHORT_OLD,PCT_OF_OI_SWAP_LONG_OLD,PCT_OF_OI_SWAP_SHORT_OLD,PCT_OF_OI_SWAP_SPREAD_OLD,PCT_OF_OI_M_MONEY_LONG_OLD,PCT_OF_OI_M_MONEY_SHORT_OLD,PCT_OF_OI_M_MONEY_SPREAD_OLD,PCT_OF_OI_OTHER_REPT_LONG_OLD,PCT_OF_OI_OTHER_REPT_SHORT_OLD,PCT_OF_OI_OTHER_REPT_SPREAD_OLD,PCT_OF_OI_TOT_REPT_LONG_OLD,PCT_OF_OI_TOT_REPT_SHORT_OLD,PCT_OF_OI_NONREPT_LONG_OLD,PCT_OF_OI_NONREPT_SHORT_OLD,PCT_OF_OPEN_INTEREST_OTHER,PCT_OF_OI_PROD_MERC_LONG_OTHER,PCT_OF_OI_PROD_MERC_SHORT_OTHER,PCT_OF_OI_SWAP_LONG_OTHER,PCT_OF_OI_SWAP_SHORT_OTHER,PCT_OF_OI_SWAP_SPREAD_OTHER,PCT_OF_OI_M_MONEY_LONG_OTHER,PCT_OF_OI_M_MONEY_SHORT_OTHER,PCT_OF_OI_M_MONEY_SPREAD_OTHER,PCT_OF_OI_OTHER_REPT_LONG_OTHER,PCT_OF_OI_OTHER_REPT_SHORT_OTHER,PCT_OF_OI_OTHER_REPT_SPREAD_OTHER,PCT_OF_OI_TOT_REPT_LONG_OTHER,PCT_OF_OI_TOT_REPT_SHORT_OTHER,PCT_OF_OI_NONREPT_LONG_OTHER,PCT_OF_OI_NONREPT_SHORT_OTHER,TRADERS_PROD_MERC_LONG_ALL,TRADERS_PROD_MERC_SHORT_ALL,TRADERS_SWAP_LONG_ALL,TRADERS_SWAP_SHORT_ALL,TRADERS_SWAP_SPREAD_ALL,TRADERS_M_MONEY_LONG_ALL,TRADERS_M_MONEY_SHORT_ALL,TRADERS_M_MONEY_SPREAD_ALL,TRADERS_OTHER_REPT_LONG_ALL,TRADERS_OTHER_REPT_SHORT_ALL,TRADERS_OTHER_REPT_SPREAD_ALL,TRADERS_TOT_REPT_LONG_ALL,TRADERS_TOT_REPT_SHORT_ALL,TRADERS_PROD_MERC_LONG_OLD,TRADERS_PROD_MERC_SHORT_OLD,TRADERS_SWAP_LONG_OLD,TRADERS_SWAP_SHORT_OLD,TRADERS_SWAP_SPREAD_OLD,TRADERS_M_MONEY_LONG_OLD,TRADERS_M_MONEY_SHORT_OLD,TRADERS_M_MONEY_SPREAD_OLD,TRADERS_OTHER_REPT_LONG_OLD,TRADERS_OTHER_REPT_SHORT_OLD,TRADERS_OTHER_REPT_SPREAD_OLD,TRADERS_TOT_REPT_LONG_OLD,TRADERS_TOT_REPT_SHORT_OLD,TRADERS_PROD_MERC_LONG_OTHER,TRADERS_PROD_MERC_SHORT_OTHER,TRADERS_SWAP_LONG_OTHER,TRADERS_SWAP_SHORT_OTHER,TRADERS_SWAP_SPREAD_OTHER,TRADERS_M_MONEY_LONG_OTHER,TRADERS_M_MONEY_SHORT_OTHER,TRADERS_M_MONEY_SPREAD_OTHER,TRADERS_OTHER_REPT_LONG_OTHER,TRADERS_OTHER_REPT_SHORT_OTHER,TRADERS_OTHER_REPT_SPREAD_OTHER,TRADERS_TOT_REPT_LONG_OTHER,TRADERS_TOT_REPT_SHORT_OTHER,CONC_GROSS_LE_4_TDR_LONG_ALL,CONC_GROSS_LE_4_TDR_SHORT_ALL,CONC_GROSS_LE_8_TDR_LONG_ALL,CONC_GROSS_LE_8_TDR_SHORT_ALL,CONC_NET_LE_4_TDR_LONG_ALL,CONC_NET_LE_4_TDR_SHORT_ALL,CONC_NET_LE_8_TDR_LONG_ALL,CONC_NET_LE_8_TDR_SHORT_ALL,CONC_GROSS_LE_4_TDR_LONG_OLD,CONC_GROSS_LE_4_TDR_SHORT_OLD,CONC_GROSS_LE_8_TDR_LONG_OLD,CONC_GROSS_LE_8_TDR_SHORT_OLD,CONC_NET_LE_4_TDR_LONG_OLD,CONC_NET_LE_4_TDR_SHORT_OLD,CONC_NET_LE_8_TDR_LONG_OLD,CONC_NET_LE_8_TDR_SHORT_OLD,CONC_GROSS_LE_4_TDR_LONG_OTHER,CONC_GROSS_LE_4_TDR_SHORT_OTHER,CONC_GROSS_LE_8_TDR_LONG_OTHER,CONC_GROSS_LE_8_TDR_SHORT_OTHER,CONC_NET_LE_4_TDR_LONG_OTHER,CONC_NET_LE_4_TDR_SHORT_OTHER,CONC_NET_LE_8_TDR_LONG_OTHER,CONC_NET_LE_8_TDR_SHORT_OTHER
2024-05-21,2024-05-24,0,532593,264533,284403,11782,29003,42414,13353,47642,17849,89534,19247,81288,520753,521846,11840,10747,532593,264533,284403,11782,29003,42414,13353,47642,17849,89534,19247,81288,520753,521846,11840,10747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  -32671,  -21786,  -13902,   -2484,   -2879,      74,    1266,    5038,   -6442,    6981,   -2295,  -10548,  -32939,  -30954,     268,   -1717,100.0,49.7,53.4,2.2,5.4,8.0,2.5,8.9,3.4,16.8,3.6,15.3,97.8,98.0,2.2,2.0,100.0,49.7,53.4,2.2,5.4,8.0,2.5,8.9,3.4,16.8,3.6,15.3,97.8,98.0,2.2,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     51,     45,      7,      8,     14,      6,     13,     11,     23,     18,     35,119,    114,     51,     45,      7,      8,     14,      6,     13,     11,     23,     18,     35,    119,    114,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,32.4,22.7,45.3,35.9,26.7,19.6,34.8,26.9,32.4,22.7,45.3,35.9,26.7,19.6,34.8,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-21,2024-05-24,0,161286,40461,53553,32103,45456,4173,0,0,0,60702,26861,6395,143834,136438,17452,24848,161286,40461,53553,32103,45456,4173,0,0,0,60702,26861,6395,143834,136438,17452,24848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    4796,    3161,    2852,     745,     678,    -180,       0,       0,       0,    -675,    -174,    1381,    4432,    4557,     364,     239,100.0,25.1,33.2,19.9,28.2,2.6,0.0,0.0,0.0,37.6,16.7,4.0,89.2,84.6,10.8,15.4,100.0,25.1,33.2,19.9,28.2,2.6,0.0,0.0,0.0,37.6,16.7,4.0,89.2,84.6,10.8,15.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     21,     23,      6,      8,      8,      0,      0,      0,      4,      7,      8,41,     44,     21,     23,      6,      8,      8,      0,      0,      0,      4,      7,      8,     41,     44,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,41.1,30.0,60.4,45.4,38.2,29.4,54.7,43.2,41.1,30.0,60.4,45.4,38.2,29.4,54.7,43.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-28,2024-05-31,0,530025,264616,286337,11269,31776,27115,15396,47354,18224,89434,16971,91738,517792,519515,12233,10510,530025,264616,286337,11269,31776,27115,15396,47354,18224,89434,16971,91738,517792,519515,12233,10510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,   -2568,      83,    1934,    -513,    2773,  -15299,    2043,    -288,     375,    -100,   -2276,   10450,   -2961,   -2331,     393,    -237,100.0,49.9,54.0,2.1,6.0,5.1,2.9,8.9,3.4,16.9,3.2,17.3,97.7,98.0,2.3,2.0,100.0,49.9,54.0,2.1,6.0,5.1,2.9,8.9,3.4,16.9,3.2,17.3,97.7,98.0,2.3,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     46,     45,      7,      7,     14,      6,     13,     11,     25,     18,     39,118,    116,     46,     45,      7,      7,     14,      6,     13,     11,     25,     18,     39,    118,    116,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,32.8,22.3,43.8,35.1,26.4,19.7,34.6,27.2,32.8,22.3,43.8,35.1,26.4,19.7,34.6,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-28,2024-05-31,0,165320,42865,53822,32777,49004,4173,0,0,0,61531,26940,6403,147749,140342,17571,24978,165320,42865,53822,32777,49004,4173,0,0,0,61531,26940,6403,147749,140342,17571,24978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    4034,    2404,     269,     674,    3548,       0,       0,       0,       0,     829,      79,       8,    3915,    3904,     119,     130,100.0,25.9,32.6,19.8,29.6,2.5,0.0,0.0,0.0,37.2,16.3,3.9,89.4,84.9,10.6,15.1,100.0,25.9,32.6,19.8,29.6,2.5,0.0,0.0,0.0,37.2,16.3,3.9,89.4,84.9,10.6,15.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     22,     23,      6,      8,      8,      0,      0,      0,      4,      7,      8,42,     44,     22,     23,      6,      8,      8,      0,      0,      0,      4,      7,      8,     42,     44,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,40.3,30.0,59.5,46.1,37.8,29.5,54.5,44.2,40.3,30.0,59.5,46.1,37.8,29.5,54.5,44.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-04,2024-06-07,0,146326,33145,45726,31260,44167,4044,0,0,0,56174,24346,5088,129711,123371,16615,22955,146326,33145,45726,31260,44167,4044,0,0,0,56174,24346,5088,129711,123371,16615,22955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  -18994,   -9720,   -8096,   -1517,   -4837,    -129,       0,       0,       0,   -5357,   -2594,   -1315,  -18038,  -16971,    -956,   -2023,100.0,22.7,31.2,21.4,30.2,2.8,0.0,0.0,0.0,38.4,16.6,3.5,88.6,84.3,11.4,15.7,100.0,22.7,31.2,21.4,30.2,2.8,0.0,0.0,0.0,38.4,16.6,3.5,88.6,84.3,11.4,15.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     18,     18,      6,      7,      7,      0,      0,      0,      5,      5,      7,37,     36,     18,     18,      6,      7,      7,      0,      0,      0,      5,      5,      7,     37,     36,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,41.9,31.3,61.1,48.5,39.4,30.7,56.8,47.0,41.9,31.3,61.1,48.5,39.4,30.7,56.8,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-04,2024-06-07,0,530681,279806,278401,10928,27638,25842,13650,49455,20521,64801,15139,101831,517379,518827,13302,11854,530681,279806,278401,10928,27638,25842,13650,49455,20521,64801,15139,101831,517379,518827,13302,11854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,     656,   15190,   -7936,    -341,   -4138,   -1273,   -1746,    2101,    2297,  -24633,   -1832,   10093,    -413,    -688,    1069,    1344,100.0,52.7,52.5,2.1,5.2,4.9,2.6,9.3,3.9,12.2,2.9,19.2,97.5,97.8,2.5,2.2,100.0,52.7,52.5,2.1,5.2,4.9,2.6,9.3,3.9,12.2,2.9,19.2,97.5,97.8,2.5,2.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     48,     48,      6,      8,     14,      6,     12,     11,     17,     23,     35,116,    114,     48,     48,      6,      8,     14,      6,     12,     11,     17,     23,     35,    116,    114,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,31.2,22.4,43.1,36.1,23.0,17.5,30.2,24.7,31.2,22.4,43.1,36.1,23.0,17.5,30.2,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-11,2024-06-14,0,634583,372036,372880,11068,27018,27924,15077,49194,20647,70093,17955,107913,624758,623531,9825,11052,634583,372036,372880,11068,27018,27924,15077,49194,20647,70093,17955,107913,624758,623531,9825,11052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  103902,   92230,   94479,     140,    -620,    2082,    1427,    -261,     126,    5292,    2816,    6082,  107379,  104704,   -3477,    -802,100.0,58.6,58.8,1.7,4.3,4.4,2.4,7.8,3.3,11.0,2.8,17.0,98.5,98.3,1.5,1.7,100.0,58.6,58.8,1.7,4.3,4.4,2.4,7.8,3.3,11.0,2.8,17.0,98.5,98.3,1.5,1.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     46,     46,      7,      7,     14,      7,     12,     11,     18,     26,     38,119,    116,     46,     46,      7,      7,     14,      7,     12,     11,     18,     26,     38,    119,    116,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,41.2,34.9,51.6,45.9,33.6,29.2,39.1,35.2,41.2,34.9,51.6,45.9,33.6,29.2,39.1,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-11,2024-06-14,0,147285,34514,45800,31612,44785,4038,0,0,0,55509,24028,4760,130433,123411,16852,23874,147285,34514,45800,31612,44785,4038,0,0,0,55509,24028,4760,130433,123411,16852,23874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,     959,    1369,      74,     352,     618,      -6,       0,       0,       0,    -665,    -318,    -328,     722,      40,     237,     919,100.0,23.4,31.1,21.5,30.4,2.7,0.0,0.0,0.0,37.7,16.3,3.2,88.6,83.8,11.4,16.2,100.0,23.4,31.1,21.5,30.4,2.7,0.0,0.0,0.0,37.7,16.3,3.2,88.6,83.8,11.4,16.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     18,     16,      6,      7,      7,      0,      0,      0,      5,      5,      7,37,     34,     18,     16,      6,      7,      7,      0,      0,      0,      5,      5,      7,     37,     34,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,40.9,32.2,60.1,49.0,38.6,31.6,56.0,47.8,40.9,32.2,60.1,49.0,38.6,31.6,56.0,47.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-18,2024-06-21,0,614012,360015,344703,11245,34740,27358,12796,45822,21215,62403,20206,107180,602212,601224,11800,12788,614012,360015,344703,11245,34740,27358,12796,45822,21215,62403,20206,107180,602212,601224,11800,12788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  -20571,  -12021,  -28177,     177,    7722,    -566,   -2281,   -3372,     568,   -7690,    2251,    -733,  -22546,  -22307,    1975,    1736,100.0,58.6,56.1,1.8,5.7,4.5,2.1,7.5,3.5,10.2,3.3,17.5,98.1,97.9,1.9,2.1,100.0,58.6,56.1,1.8,5.7,4.5,2.1,7.5,3.5,10.2,3.3,17.5,98.1,97.9,1.9,2.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     46,     46,      6,      9,     14,      7,     13,     12,     20,     21,     35,116,    115,     46,     46,      6,      9,     14,      7,     13,     12,     20,     21,     35,    116,    115,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,40.8,36.2,52.1,48.2,34.3,30.1,39.1,35.1,40.8,36.2,52.1,48.2,34.3,30.1,39.1,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-18,2024-06-21,0,151094,36227,48097,32358,47582,3999,0,0,0,57658,24363,3970,134212,128011,16882,23083,151094,36227,48097,32358,47582,3999,0,0,0,57658,24363,3970,134212,128011,16882,23083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    3809,    1713,    2297,     746,    2797,     -39,       0,       0,       0,    2149,     335,    -790,    3779,    4600,      30,    -791,100.0,24.0,31.8,21.4,31.5,2.6,0.0,0.0,0.0,38.2,16.1,2.6,88.8,84.7,11.2,15.3,100.0,24.0,31.8,21.4,31.5,2.6,0.0,0.0,0.0,38.2,16.1,2.6,88.8,84.7,11.2,15.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     19,     19,      6,      8,      8,      0,      0,      0,      5,      5,      7,39,     38,     19,     19,      6,      8,      8,      0,      0,      0,      5,      5,      7,     39,     38,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,41.1,32.2,59.6,49.3,39.7,32.0,56.3,48.2,41.1,32.2,59.6,49.3,39.7,32.0,56.3,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-25,2024-06-28,0,629261,352089,363057,10858,31984,28335,15220,40254,22003,73295,15882,114879,616679,616394,12582,12867,629261,352089,363057,10858,31984,28335,15220,40254,22003,73295,15882,114879,616679,616394,12582,12867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,   15249,   -7926,   18354,    -387,   -2756,     977,    2424,   -5568,     788,   10892,   -4324,    7699,   14467,   15170,     782,      79,100.0,56.0,57.7,1.7,5.1,4.5,2.4,6.4,3.5,11.6,2.5,18.3,98.0,98.0,2.0,2.0,100.0,56.0,57.7,1.7,5.1,4.5,2.4,6.4,3.5,11.6,2.5,18.3,98.0,98.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     47,     51,      6,      9,     14,      7,     11,     11,     23,     17,     34,117,    118,     47,     51,      6,      9,     14,      7,     11,     11,     23,     17,     34,    117,    118,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,40.7,35.2,51.4,47.2,32.3,28.9,37.3,33.8,40.7,35.2,51.4,47.2,32.3,28.9,37.3,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-25,2024-06-28,0,156911,38446,50862,33570,49168,3986,0,0,0,58541,25244,4890,139433,134150,17478,22761,156911,38446,50862,33570,49168,3986,0,0,0,58541,25244,4890,139433,134150,17478,22761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    5817,    2219,    2765,    1212,    1586,     -13,       0,       0,       0,     883,     881,     920,    5221,    6139,     596,    -322,100.0,24.5,32.4,21.4,31.3,2.5,0.0,0.0,0.0,37.3,16.1,3.1,88.9,85.5,11.1,14.5,100.0,24.5,32.4,21.4,31.3,2.5,0.0,0.0,0.0,37.3,16.1,3.1,88.9,85.5,11.1,14.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     20,     19,      6,      8,      8,      0,      0,      0,      5,      5,      7,40,     38,     20,     19,      6,      8,      8,      0,      0,      0,      5,      5,      7,     40,     38,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,40.6,32.1,58.7,49.5,39.0,32.0,55.6,48.6,40.6,32.1,58.7,49.5,39.0,32.0,55.6,48.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024-07-05,0,613245,345772,344084,11591,31747,29537,13819,38198,22814,52360,13232,122651,598544,602263,14701,10982,613245,345772,344084,11591,31747,29537,13819,38198,22814,52360,13232,122651,598544,602263,14701,10982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  -16016,   -6317,  -18973,     733,    -237,    1202,   -1401,   -2056,     811,  -20935,   -2650,    7772,  -18135,  -14131,    2119,   -1885,100.0,56.4,56.1,1.9,5.2,4.8,2.3,6.2,3.7,8.5,2.2,20.0,97.6,98.2,2.4,1.8,100.0,56.4,56.1,1.9,5.2,4.8,2.3,6.2,3.7,8.5,2.2,20.0,97.6,98.2,2.4,1.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     49,     53,      6,      9,     14,      6,     10,     11,     22,     17,     35,118,    120,     49,     53,      6,      9,     14,      6,     10,     11,     22,     17,     35,    118,    120,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,40.4,34.8,50.0,46.2,31.0,27.6,35.5,32.4,40.4,34.8,50.0,46.2,31.0,27.6,35.5,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,2024-07-05,0,139381,24855,41790,29688,41711,3754,0,0,0,55460,23904,3719,117476,114878,21905,24503,139381,24855,41790,29688,41711,3754,0,0,0,55460,23904,3719,117476,114878,21905,24503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  -17530,  -13591,   -9072,   -3882,   -7457,    -232,       0,       0,       0,   -3081,   -1340,   -1171,  -21957,  -19272,    4427,    1742,100.0,17.8,30.0,21.3,29.9,2.7,0.0,0.0,0.0,39.8,17.2,2.7,84.3,82.4,15.7,17.6,100.0,17.8,30.0,21.3,29.9,2.7,0.0,0.0,0.0,39.8,17.2,2.7,84.3,82.4,15.7,17.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     16,     15,      5,      7,      7,      0,      0,      0,      5,      5,      6,33,     33,     16,     15,      5,      7,      7,      0,      0,      0,      5,      5,      6,     33,     33,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,43.7,34.8,60.8,50.0,41.7,34.4,57.3,48.1,43.7,34.8,60.8,50.0,41.7,34.4,57.3,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-09,2024-07-12,0,635639,349023,348358,12153,31692,28638,12019,39574,22965,55719,12012,139732,620249,622971,15390,12668,635639,349023,348358,12153,31692,28638,12019,39574,22965,55719,12012,139732,620249,622971,15390,12668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,   22394,    3251,    4274,     562,     -55,    -899,   -1800,    1376,     151,    3359,   -1220,   17081,   21705,   20708,     689,    1686,100.0,54.9,54.8,1.9,5.0,4.5,1.9,6.2,3.6,8.8,1.9,22.0,97.6,98.0,2.4,2.0,100.0,54.9,54.8,1.9,5.0,4.5,1.9,6.2,3.6,8.8,1.9,22.0,97.6,98.0,2.4,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     44,     49,      6,      9,     13,      6,     10,     12,     22,     18,     37,114,    117,     44,     49,      6,      9,     13,      6,     10,     12,     22,     18,     37,    114,    117,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,40.5,34.5,50.3,45.2,29.8,26.3,34.5,30.8,40.5,34.5,50.3,45.2,29.8,26.3,34.5,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
