REPORT_DATE_AS_YYYY-MM-DD,REF_WEEK_END,CFTC_NET_LONG,OPEN_INTEREST_ALL,PROD_MERC_POSITIONS_LONG_ALL,PROD_MERC_POSITIONS_SHORT_ALL,SWAP_POSITIONS_LONG_ALL,SWAP__POSITIONS_SHORT_ALL,SWAP__POSITIONS_SPREAD_ALL,M_MONEY_POSITIONS_LONG_ALL,M_MONEY_POSITIONS_SHORT_ALL,M_MONEY_POSITIONS_SPREAD_ALL,OTHER_REPT_POSITIONS_LONG_ALL,OTHER_REPT_POSITIONS_SHORT_ALL,OTHER_REPT_POSITIONS_SPREAD_ALL,TOT_REPT_POSITIONS_LONG_ALL,TOT_REPT_POSITIONS_SHORT_ALL,NONREPT_POSITIONS_LONG_ALL,NONREPT_POSITIONS_SHORT_ALL,OPEN_INTEREST_OLD,PROD_MERC_POSITIONS_LONG_OLD,PROD_MERC_POSITIONS_SHORT_OLD,SWAP_POSITIONS_LONG_OLD,SWAP__POSITIONS_SHORT_OLD,SWAP__POSITIONS_SPREAD_OLD,M_MONEY_POSITIONS_LONG_OLD,M_MONEY_POSITIONS_SHORT_OLD,M_MONEY_POSITIONS_SPREAD_OLD,OTHER_REPT_POSITIONS_LONG_OLD,OTHER_REPT_POSITIONS_SHORT_OLD,OTHER_REPT_POSITIONS_SPREAD_OLD,TOT_REPT_POSITIONS_LONG_OLD,TOT_REPT_POSITIONS_SHORT_OLD,NONREPT_POSITIONS_LONG_OLD,NONREPT_POSITIONS_SHORT_OLD,OPEN_INTEREST_OTHER,PROD_MERC_POSITIONS_LONG_OTHER,PROD_MERC_POSITIONS_SHORT_OTHER,SWAP_POSITIONS_LONG_OTHER,SWAP__POSITIONS_SHORT_OTHER,SWAP__POSITIONS_SPREAD_OTHER,M_MONEY_POSITIONS_LONG_OTHER,M_MONEY_POSITIONS_SHORT_OTHER,M_MONEY_POSITIONS_SPREAD_OTHER,OTHER_REPT_POSITIONS_LONG_OTHER,OTHER_REPT_POSITIONS_SHORT_OTHER,OTHER_REPT_POSITIONS_SPREAD_OTHER,TOT_REPT_POSITIONS_LONG_OTHER,TOT_REPT_POSITIONS_SHORT_OTHER,NONREPT_POSITIONS_LONG_OTHER,NONREPT_POSITIONS_SHORT_OTHER,CHANGE_IN_OPEN_INTEREST_ALL,CHANGE_IN_PROD_MERC_LONG_ALL,CHANGE_IN_PROD_MERC_SHORT_ALL,CHANGE_IN_SWAP_LONG_ALL,CHANGE_IN_SWAP_SHORT_ALL,CHANGE_IN_SWAP_SPREAD_ALL,CHANGE_IN_M_MONEY_LONG_ALL,CHANGE_IN_M_MONEY_SHORT_ALL,CHANGE_IN_M_MONEY_SPREAD_ALL,CHANGE_IN_OTHER_REPT_LONG_ALL,CHANGE_IN_OTHER_REPT_SHORT_ALL,CHANGE_IN_OTHER_REPT_SPREAD_ALL,CHANGE_IN_TOT_REPT_LONG_ALL,CHANGE_IN_TOT_REPT_SHORT_ALL,CHANGE_IN_NONREPT_LONG_ALL,CHANGE_IN_NONREPT_SHORT_ALL,PCT_OF_OPEN_INTEREST_ALL,PCT_OF_OI_PROD_MERC_LONG_ALL,PCT_OF_OI_PROD_MERC_SHORT_ALL,PCT_OF_OI_SWAP_LONG_ALL,PCT_OF_OI_SWAP_SHORT_ALL,PCT_OF_OI_SWAP_SPREAD_ALL,PCT_OF_OI_M_MONEY_LONG_ALL,PCT_OF_OI_M_MONEY_SHORT_ALL,PCT_OF_OI_M_MONEY_SPREAD_ALL,PCT_OF_OI_OTHER_REPT_LONG_ALL,PCT_OF_OI_OTHER_REPT_SHORT_ALL,PCT_OF_OI_OTHER_REPT_SPREAD_ALL,PCT_OF_OI_TOT_REPT_LONG_ALL,PCT_OF_OI_TOT_REPT_SHORT_ALL,PCT_OF_OI_NONREPT_LONG_ALL,PCT_OF_OI_NONREPT_SHORT_ALL,PCT_OF_OPEN_INTEREST_OLD,PCT_OF_OI_PROD_MERC_LONG_OLD,PCT_OF_OI_PROD_MERC_SHORT_OLD,PCT_OF_OI_SWAP_LONG_OLD,PCT_OF_OI_SWAP_SHORT_OLD,PCT_OF_OI_SWAP_SPREAD_OLD,PCT_OF_OI_M_MONEY_LONG_OLD,PCT_OF_OI_M_MONEY_SHORT_OLD,PCT_OF_OI_M_MONEY_SPREAD_OLD,PCT_OF_OI_OTHER_REPT_LONG_OLD,PCT_OF_OI_OTHER_REPT_SHORT_OLD,PCT_OF_OI_OTHER_REPT_SPREAD_OLD,PCT_OF_OI_TOT_REPT_LONG_OLD,PCT_OF_OI_TOT_REPT_SHORT_OLD,PCT_OF_OI_NONREPT_LONG_OLD,PCT_OF_OI_NONREPT_SHORT_OLD,PCT_OF_OPEN_INTEREST_OTHER,PCT_OF_OI_PROD_MERC_LONG_OTHER,PCT_OF_OI_PROD_MERC_SHORT_OTHER,PCT_OF_OI_SWAP_LONG_OTHER,PCT_OF_OI_SWAP_SHORT_OTHER,PCT_OF_OI_SWAP_SPREAD_OTHER,PCT_OF_OI_M_MONEY_LONG_OTHER,PCT_OF_OI_M_MONEY_SHORT_OTHER,PCT_OF_OI_M_MONEY_SPREAD_OTHER,PCT_OF_OI_OTHER_REPT_LONG_OTHER,PCT_OF_OI_OTHER_REPT_SHORT_OTHER,PCT_OF_OI_OTHER_REPT_SPREAD_OTHER,PCT_OF_OI_TOT_REPT_LONG_OTHER,PCT_OF_OI_TOT_REPT_SHORT_OTHER,PCT_OF_OI_NONREPT_LONG_OTHER,PCT_OF_OI_NONREPT_SHORT_OTHER,TRADERS_PROD_MERC_LONG_ALL,TRADERS_PROD_MERC_SHORT_ALL,TRADERS_SWAP_LONG_ALL,TRADERS_SWAP_SHORT_ALL,TRADERS_SWAP_SPREAD_ALL,TRADERS_M_MONEY_LONG_ALL,TRADERS_M_MONEY_SHORT_ALL,TRADERS_M_MONEY_SPREAD_ALL,TRADERS_OTHER_REPT_LONG_ALL,TRADERS_OTHER_REPT_SHORT_ALL,TRADERS_OTHER_REPT_SPREAD_ALL,TRADERS_TOT_REPT_LONG_ALL,TRADERS_TOT_REPT_SHORT_ALL,TRADERS_PROD_MERC_LONG_OLD,TRADERS_PROD_MERC_SHORT_OLD,TRADERS_SWAP_LONG_OLD,TRADERS_SWAP_SHORT_OLD,TRADERS_SWAP_SPREAD_OLD,TRADERS_M_MONEY_LONG_OLD,TRADERS_M_MONEY_SHORT_OLD,TRADERS_M_MONEY_SPREAD_OLD,TRADERS_OTHER_REPT_LONG_OLD,TRADERS_OTHER_REPT_SHORT_OLD,TRADERS_OTHER_REPT_SPREAD_OLD,TRADERS_TOT_REPT_LONG_OLD,TRADERS_TOT_REPT_SHORT_OLD,TRADERS_PROD_MERC_LONG_OTHER,TRADERS_PROD_MERC_SHORT_OTHER,TRADERS_SWAP_LONG_OTHER,TRADERS_SWAP_SHORT_OTHER,TRADERS_SWAP_SPREAD_OTHER,TRADERS_M_MONEY_LONG_OTHER,TRADERS_M_MONEY_SHORT_OTHER,TRADERS_M_MONEY_SPREAD_OTHER,TRADERS_OTHER_REPT_LONG_OTHER,TRADERS_OTHER_REPT_SHORT_OTHER,TRADERS_OTHER_REPT_SPREAD_OTHER,TRADERS_TOT_REPT_LONG_OTHER,TRADERS_TOT_REPT_SHORT_OTHER,CONC_GROSS_LE_4_TDR_LONG_ALL,CONC_GROSS_LE_4_TDR_SHORT_ALL,CONC_GROSS_LE_8_TDR_LONG_ALL,CONC_GROSS_LE_8_TDR_SHORT_ALL,CONC_NET_LE_4_TDR_LONG_ALL,CONC_NET_LE_4_TDR_SHORT_ALL,CONC_NET_LE_8_TDR_LONG_ALL,CONC_NET_LE_8_TDR_SHORT_ALL,CONC_GROSS_LE_4_TDR_LONG_OLD,CONC_GROSS_LE_4_TDR_SHORT_OLD,CONC_GROSS_LE_8_TDR_LONG_OLD,CONC_GROSS_LE_8_TDR_SHORT_OLD,CONC_NET_LE_4_TDR_LONG_OLD,CONC_NET_LE_4_TDR_SHORT_OLD,CONC_NET_LE_8_TDR_LONG_OLD,CONC_NET_LE_8_TDR_SHORT_OLD,CONC_GROSS_LE_4_TDR_LONG_OTHER,CONC_GROSS_LE_4_TDR_SHORT_OTHER,CONC_GROSS_LE_8_TDR_LONG_OTHER,CONC_GROSS_LE_8_TDR_SHORT_OTHER,CONC_NET_LE_4_TDR_LONG_OTHER,CONC_NET_LE_4_TDR_SHORT_OTHER,CONC_NET_LE_8_TDR_LONG_OTHER,CONC_NET_LE_8_TDR_SHORT_OTHER
2023-07-25,2023-07-28,0,507655,236141,272840,9257,19234,31315,16479,30314,23701,75962,19616,100580,493435,497600,14220,10055,507655,236141,272840,9257,19234,31315,16479,30314,23701,75962,19616,100580,493435,497600,14220,10055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  -20248,   -4071,  -13232,   -4227,    -216,     324,   -2702,   -8946,    5332,  -18382,   -5671,    2382,  -21344,  -20027,    1096,    -221,100.0,46.5,53.7,1.8,3.8,6.2,3.2,6.0,4.7,15.0,3.9,19.8,97.2,98.0,2.8,2.0,100.0,46.5,53.7,1.8,3.8,6.2,3.2,6.0,4.7,15.0,3.9,19.8,97.2,98.0,2.8,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     41,     36,      4,     10,     14,      8,     11,     14,     20,     19,     35,110,104,     41,     36,      4,     10,     14,      8,     11,     14,     20,     19,     35,    110,    104,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,29.9,31.5,43.1,46.1,17.3,22.4,25.3,28.8,29.9,31.5,43.1,46.1,17.3,22.4,25.3,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25,2023-07-28,0,137464,35582,18248,10579,51505,2460,0,0,0,44460,14213,10083,103164,96509,34300,40955,137464,35582,18248,10579,51505,2460,0,0,0,44460,14213,10083,103164,96509,34300,40955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    4415,     649,    2384,    5015,     148,   -1622,       0,       0,       0,    1509,     154,     661,    6212,    1725,   -1797,    2690,100.0,25.9,13.3,7.7,37.5,1.8,0.0,0.0,0.0,32.3,10.3,7.3,75.0,70.2,25.0,29.8,100.0,25.9,13.3,7.7,37.5,1.8,0.0,0.0,0.0,32.3,10.3,7.3,75.0,70.2,25.0,29.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     13,     14,      4,      6,      5,      0,      0,      0,      5,      4,      7,27,31,     13,     14,      4,      6,      5,      0,      0,      0,      5,      4,      7,     27,     31,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,53.8,38.7,64.8,50.8,48.1,38.7,57.0,48.0,53.8,38.7,64.8,50.8,48.1,38.7,57.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,2023-08-04,0,126830,31792,15839,10043,50963,4300,0,0,0,42364,12224,11018,99517,94344,27313,32486,126830,31792,15839,10043,50963,4300,0,0,0,42364,12224,11018,99517,94344,27313,32486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  -10634,   -3790,   -2409,    -536,    -542,    1840,       0,       0,       0,   -2096,   -1989,     935,   -3647,   -2165,   -6987,   -8469,100.0,25.1,12.5,7.9,40.2,3.4,0.0,0.0,0.0,33.4,9.6,8.7,78.5,74.4,21.5,25.6,100.0,25.1,12.5,7.9,40.2,3.4,0.0,0.0,0.0,33.4,9.6,8.7,78.5,74.4,21.5,25.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     10,     12,      5,      6,      6,      0,      0,      0,      7,.,      8,26,31,     10,     12,      5,      6,      6,      0,      0,      0,      7,.,      8,     26,     31,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,52.2,39.5,64.0,52.6,46.2,39.5,56.7,50.1,52.2,39.5,64.0,52.6,46.2,39.5,56.7,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,2023-08-04,0,521014,241593,274518,12228,17809,31630,14814,40454,26626,80327,19601,100215,507433,510853,13581,10161,521014,241593,274518,12228,17809,31630,14814,40454,26626,80327,19601,100215,507433,510853,13581,10161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,   13359,    5452,    1678,    2971,   -1425,     315,   -1665,   10140,    2925,    4365,     -15,    -365,   13998,   13253,    -639,     106,100.0,46.4,52.7,2.3,3.4,6.1,2.8,7.8,5.1,15.4,3.8,19.2,97.4,98.0,2.6,2.0,100.0,46.4,52.7,2.3,3.4,6.1,2.8,7.8,5.1,15.4,3.8,19.2,97.4,98.0,2.6,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     43,     40,      5,      9,     14,      9,     13,     16,     21,     19,     35,114,112,     43,     40,      5,      9,     14,      9,     13,     16,     21,     19,     35,    114,    112,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,30.8,30.3,43.1,46.2,17.0,22.4,24.5,29.9,30.8,30.3,43.1,46.2,17.0,22.4,24.5,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-08,2023-08-11,0,527899,250693,272911,10473,18730,32312,12744,43839,22035,78406,19983,107726,514389,517536,13510,10363,527899,250693,272911,10473,18730,32312,12744,43839,22035,78406,19983,107726,514389,517536,13510,10363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    6885,    9100,   -1607,   -1755,     921,     682,   -2070,    3385,   -4591,   -1921,     382,    7511,    6956,    6683,     -71,     202,100.0,47.5,51.7,2.0,3.5,6.1,2.4,8.3,4.2,14.9,3.8,20.4,97.4,98.0,2.6,2.0,100.0,47.5,51.7,2.0,3.5,6.1,2.4,8.3,4.2,14.9,3.8,20.4,97.4,98.0,2.6,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     45,     43,      6,      8,     14,      7,     14,     14,     20,     20,     36,115,114,     45,     43,      6,      8,     14,      7,     14,     14,     20,     20,     36,    115,    114,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,30.4,29.6,42.8,44.3,15.7,19.4,23.4,26.6,30.4,29.6,42.8,44.3,15.7,19.4,23.4,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-08,2023-08-11,0,132194,31820,19688,10444,51154,4358,0,0,0,46730,13207,11318,104670,99725,27524,32469,132194,31820,19688,10444,51154,4358,0,0,0,46730,13207,11318,104670,99725,27524,32469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    5364,      28,    3849,     401,     191,      58,       0,       0,       0,    4366,     983,     300,    5153,    5381,     211,     -17,100.0,24.1,14.9,7.9,38.7,3.3,0.0,0.0,0.0,35.3,10.0,8.6,79.2,75.4,20.8,24.6,100.0,24.1,14.9,7.9,38.7,3.3,0.0,0.0,0.0,35.3,10.0,8.6,79.2,75.4,20.8,24.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     13,     13,      4,      7,      5,      0,      0,      0,      7,.,      8,29,31,     13,     13,      4,      7,      5,      0,      0,      0,      7,.,      8,     29,     31,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,53.6,38.3,65.2,53.4,48.0,38.3,58.2,49.7,53.6,38.3,65.2,53.4,48.0,38.3,58.2,49.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-15,2023-08-18,0,556799,269614,285242,6843,17372,35895,9188,37689,32182,70220,17474,119968,543910,545822,12889,10977,556799,269614,285242,6843,17372,35895,9188,37689,32182,70220,17474,119968,543910,545822,12889,10977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,   28900,   18921,   12331,   -3630,   -1358,    3583,   -3556,   -6150,   10147,   -8186,   -2509,   12242,   29521,   28286,    -621,     614,100.0,48.4,51.2,1.2,3.1,6.4,1.7,6.8,5.8,12.6,3.1,21.5,97.7,98.0,2.3,2.0,100.0,48.4,51.2,1.2,3.1,6.4,1.7,6.8,5.8,12.6,3.1,21.5,97.7,98.0,2.3,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     46,     43,      5,      9,     14,      7,     16,     17,     20,     19,     35,118,116,     46,     43,      5,      9,     14,      7,     16,     17,     20,     19,     35,    118,    116,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,30.8,30.5,43.5,44.2,16.6,19.5,23.9,25.0,30.8,30.5,43.5,44.2,16.6,19.5,23.9,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-15,2023-08-18,0,137084,34098,22768,10606,51133,4482,0,0,0,48372,14909,11267,108825,104559,28259,32525,137084,34098,22768,10606,51133,4482,0,0,0,48372,14909,11267,108825,104559,28259,32525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    4890,    2278,    3080,     162,     -21,     124,       0,       0,       0,    1642,    1702,     -51,    4155,    4834,     735,      56,100.0,24.9,16.6,7.7,37.3,3.3,0.0,0.0,0.0,35.3,10.9,8.2,79.4,76.3,20.6,23.7,100.0,24.9,16.6,7.7,37.3,3.3,0.0,0.0,0.0,35.3,10.9,8.2,79.4,76.3,20.6,23.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     13,     15,      4,      7,      5,      0,      0,      0,      6,      4,      8,29,33,     13,     15,      4,      7,      5,      0,      0,      0,      6,      4,      8,     29,     33,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,52.9,37.7,64.0,53.6,47.3,37.7,57.5,50.3,52.9,37.7,64.0,53.6,47.3,37.7,57.5,50.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22,2023-08-25,0,563454,297981,312327,13325,21659,30290,6674,34353,22621,71887,23538,106984,549762,551772,13692,11682,563454,297981,312327,13325,21659,30290,6674,34353,22621,71887,23538,106984,549762,551772,13692,11682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    6655,   28367,   27085,    6482,    4287,   -5605,   -2514,   -3336,   -9561,    1667,    6064,  -12984,    5852,    5950,     803,     705,100.0,52.9,55.4,2.4,3.8,5.4,1.2,6.1,4.0,12.8,4.2,19.0,97.6,97.9,2.4,2.1,100.0,52.9,55.4,2.4,3.8,5.4,1.2,6.1,4.0,12.8,4.2,19.0,97.6,97.9,2.4,2.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     47,     46,      4,     10,     15,      6,     15,     16,     18,     21,     33,116,118,     47,     46,      4,     10,     15,      6,     15,     16,     18,     21,     33,    116,    118,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,38.1,37.0,49.7,50.7,23.4,28.8,31.5,34.3,38.1,37.0,49.7,50.7,23.4,28.8,31.5,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22,2023-08-25,0,143395,35536,28475,10711,51674,5355,0,0,0,52511,15204,10482,114595,111190,28800,32205,143395,35536,28475,10711,51674,5355,0,0,0,52511,15204,10482,114595,111190,28800,32205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    6311,    1438,    5707,     105,     541,     873,       0,       0,       0,    4139,     295,    -785,    5770,    6631,     541,    -320,100.0,24.8,19.9,7.5,36.0,3.7,0.0,0.0,0.0,36.6,10.6,7.3,79.9,77.5,20.1,22.5,100.0,24.8,19.9,7.5,36.0,3.7,0.0,0.0,0.0,36.6,10.6,7.3,79.9,77.5,20.1,22.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     13,     15,      4,      7,      5,      0,      0,      0,      6,      4,      8,29,33,     13,     15,      4,      7,      5,      0,      0,      0,      6,      4,      8,     29,     33,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,52.7,36.1,63.5,52.6,47.5,36.1,57.3,50.4,52.7,36.1,63.5,52.6,47.5,36.1,57.3,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29,2023-09-01,0,576100,315328,325230,11489,22655,32502,6463,40598,20970,76887,22914,100525,564164,565394,11936,10706,576100,315328,325230,11489,22655,32502,6463,40598,20970,76887,22914,100525,564164,565394,11936,10706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,   12646,   17347,   12903,   -1836,     996,    2212,    -211,    6245,   -1651,    5000,    -624,   -6459,   14402,   13622,   -1756,    -976,100.0,54.7,56.5,2.0,3.9,5.6,1.1,7.0,3.6,13.3,4.0,17.4,97.9,98.1,2.1,1.9,100.0,54.7,56.5,2.0,3.9,5.6,1.1,7.0,3.6,13.3,4.0,17.4,97.9,98.1,2.1,1.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     49,     43,      4,     10,     15,      6,     15,     17,     17,     23,     36,121,117,     49,     43,      4,     10,     15,      6,     15,     17,     17,     23,     36,    121,    117,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,38.7,35.9,51.0,49.9,24.8,28.3,32.9,33.9,38.7,35.9,51.0,49.9,24.8,28.3,32.9,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29,2023-09-01,0,153627,36642,32738,13506,56576,5811,0,0,0,61111,16638,10388,127458,122151,26169,31476,153627,36642,32738,13506,56576,5811,0,0,0,61111,16638,10388,127458,122151,26169,31476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,   10232,    1106,    4263,    2795,    4902,     456,       0,       0,       0,    8600,    1434,     -94,   12863,   10961,   -2631,    -729,100.0,23.9,21.3,8.8,36.8,3.8,0.0,0.0,0.0,39.8,10.8,6.8,83.0,79.5,17.0,20.5,100.0,23.9,21.3,8.8,36.8,3.8,0.0,0.0,0.0,39.8,10.8,6.8,83.0,79.5,17.0,20.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     13,     15,      5,      7,      6,      0,      0,      0,      6,      4,      8,30,34,     13,     15,      5,      7,      6,      0,      0,      0,      6,      4,      8,     30,     34,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,54.1,37.6,64.4,52.8,49.3,37.6,58.9,51.1,54.1,37.6,64.4,52.8,49.3,37.6,58.9,51.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05,2023-09-08,0,614114,341964,359885,9086,24428,35771,5793,28765,23600,70769,18216,111245,598228,601910,15886,12204,614114,341964,359885,9086,24428,35771,5793,28765,23600,70769,18216,111245,598228,601910,15886,12204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,   38014,   26636,   34655,   -2403,    1773,    3269,    -670,  -11833,    2630,   -6118,   -4698,   10720,   34064,   36516,    3950,    1498,100.0,55.7,58.6,1.5,4.0,5.8,0.9,4.7,3.8,11.5,3.0,18.1,97.4,98.0,2.6,2.0,100.0,55.7,58.6,1.5,4.0,5.8,0.9,4.7,3.8,11.5,3.0,18.1,97.4,98.0,2.6,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     46,     43,      4,     11,     16,      5,     15,     16,     20,     20,     35,117,116,     46,     43,      4,     11,     16,      5,     15,     16,     20,     20,     35,    117,    116,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,35.4,33.9,49.7,48.8,22.5,26.0,29.9,30.8,35.4,33.9,49.7,48.8,22.5,26.0,29.9,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05,2023-09-08,0,138421,31244,27671,12488,47558,3632,0,0,0,54141,16383,10058,111563,105302,26858,33119,138421,31244,27671,12488,47558,3632,0,0,0,54141,16383,10058,111563,105302,26858,33119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  -15206,   -5398,   -5067,   -1018,   -9018,   -2179,       0,       0,       0,   -6970,    -255,    -330,  -15895,  -16849,     689,    1643,100.0,22.6,20.0,9.0,34.4,2.6,0.0,0.0,0.0,39.1,11.8,7.3,80.6,76.1,19.4,23.9,100.0,22.6,20.0,9.0,34.4,2.6,0.0,0.0,0.0,39.1,11.8,7.3,80.6,76.1,19.4,23.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     11,     11,      5,      6,      5,      0,      0,      0,      5,      4,      7,26,28,     11,     11,      5,      6,      5,      0,      0,      0,      5,      4,      7,     26,     28,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,53.8,36.0,65.4,52.5,48.9,36.0,59.4,50.5,53.8,36.0,65.4,52.5,48.9,36.0,59.4,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-12,2023-09-15,0,147156,32793,29304,13696,47337,4922,0,0,0,58578,16491,9530,119519,107584,27637,39572,147156,32793,29304,13696,47337,4922,0,0,0,58578,16491,9530,119519,107584,27637,39572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    8735,    1549,    1633,    1208,    -221,    1290,       0,       0,       0,    4437,     108,    -528,    7956,    2282,     779,    6453,100.0,22.3,19.9,9.3,32.2,3.3,0.0,0.0,0.0,39.8,11.2,6.5,81.2,73.1,18.8,26.9,100.0,22.3,19.9,9.3,32.2,3.3,0.0,0.0,0.0,39.8,11.2,6.5,81.2,73.1,18.8,26.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     12,     11,      4,      7,      6,      0,      0,      0,      5,      4,      7,28,28,     12,     11,      4,      7,      6,      0,      0,      0,      5,      4,      7,     28,     28,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,52.5,34.1,64.8,49.4,48.1,34.1,59.2,47.8,52.5,34.1,64.8,49.4,48.1,34.1,59.2,47.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
