date,cash,positions_value,total_value,net_value,return,002466return,002466dividend,000858return,000858dividend,000333return,000333dividend,002555return,002555dividend,002602return,002602dividend
2025-01-23,279802.26279999985,817593.0,1097395.2628,1.0973952627999999,97395.26279999991,-27380.966400000005,0.0,-18353.349000000024,5869.26,72405.6243,15345.0,5454.477600000007,1965.6000000000004,65269.47630000001,0
2025-01-24,279802.26279999985,817958.0,1097760.2628,1.0977602627999998,97760.26279999991,-28064.966400000005,0.0,-19190.349000000024,5869.26,70576.62429999997,15345.0,7014.477600000007,1965.6000000000004,67424.47630000001,0
2025-01-27,279802.26279999985,825468.0,1105270.2628,1.1052702628,105270.26279999991,-29540.966400000005,0.0,-19658.349000000024,5869.26,73862.6243,15345.0,6286.477600000007,1965.6000000000004,74320.47630000001,0
2025-02-05,279802.26279999985,828984.0,1108786.2628,1.1087862627999998,108786.26279999991,-29144.966400000005,0.0,-21629.349000000024,5869.26,68685.62429999997,15345.0,11382.477600000007,1965.6000000000004,79492.47630000001,0
2025-02-06,279802.26279999985,837036.0,1116838.2628,1.1168382628,116838.26279999991,-26120.966400000005,0.0,-20828.349000000024,5869.26,68871.6243,15345.0,15854.477600000007,1965.6000000000004,79061.47630000004,0
2025-02-07,279802.26279999985,852728.0,1132530.2628,1.1325302628,132530.2627999999,-24068.966400000005,0.0,-19271.349000000024,5869.26,72498.6243,15345.0,17414.477600000006,1965.6000000000004,85957.47629999998,0
2025-02-10,279802.26279999985,866542.0,1146344.2628,1.1463442628,146344.2627999999,-22340.966400000005,0.0,-19361.349000000024,5869.26,71165.62430000002,15345.0,19286.477600000006,1965.6000000000004,97594.47630000001,0
2025-02-11,279802.26279999985,860135.0,1139937.2628,1.1399372628,139937.2627999999,-26444.966400000005,0.0,-20504.349000000024,5869.26,73304.6243,15345.0,18142.477600000035,1965.6000000000004,95439.47630000001,0
2025-02-12,279802.26279999985,882870.0,1162672.2628,1.1626722628,162672.2627999999,-17732.966400000005,0.0,-19208.349000000024,5869.26,72002.6243,15345.0,20534.477599999977,1965.6000000000004,107076.47630000001,0
2025-02-13,279802.26279999985,878775.0,1158577.2628,1.1585772628,158577.2627999999,-20504.96639999999,0.0,-15779.34900000004,5869.26,68468.6243,15345.0,18454.477600000006,1965.6000000000004,107938.47630000001,0
2025-02-14,279802.26279999985,891399.0,1171201.2628,1.1712012628,171201.2627999999,-19784.966400000005,0.0,-16031.34900000004,5869.26,69553.62429999997,15345.0,22198.477599999977,1965.6000000000004,115265.47630000001,0
2025-02-17,279802.26279999985,902138.0,1181940.2628,1.1819402628,181940.2627999999,-21908.96639999999,0.0,-15743.349000000011,5869.26,68158.62430000002,15345.0,23238.477600000006,1965.6000000000004,128195.47630000001,0
2025-02-18,279802.26279999985,885869.0,1165671.2628,1.1656712627999999,165671.2627999999,-21980.966400000005,0.0,-16958.34900000004,5869.26,67724.62430000002,15345.0,17310.477600000006,1965.6000000000004,119575.47630000001,0
2025-02-19,279802.26279999985,899819.0,1179621.2628,1.1796212628,179621.2627999999,-21944.96640000002,0.0,-16139.349000000011,5869.26,66329.6243,15345.0,18870.477599999977,1965.6000000000004,132505.4763,0
2025-02-20,279802.26279999985,907414.0,1187216.2628,1.1872162627999998,187216.2627999999,-23240.966400000005,0.0,-16688.349000000024,5869.26,65647.6243,15345.0,16062.477600000007,1965.6000000000004,145435.4763,0
2025-02-21,279802.26279999985,927567.0,1207369.2628,1.2073692628,207369.2627999999,-22124.966400000005,0.0,-16130.349000000026,5869.26,63663.624299999996,15345.0,22302.477600000006,1965.6000000000004,159658.4763,0
2025-02-24,279802.26279999985,927942.0,1207744.2628,1.2077442628,207744.2627999999,-22520.966400000005,0.0,-15428.349000000026,5869.26,64593.624299999996,15345.0,19286.477600000006,1965.6000000000004,161813.4763,0
2025-02-25,279802.26279999985,915923.0,1195725.2628,1.1957252628,195725.2627999999,-22268.966400000005,0.0,-18263.349000000024,5869.26,58827.624299999996,15345.0,16478.477600000006,1965.6000000000004,160951.4763,0
2025-02-26,279802.26279999985,909810.0,1189612.2628,1.1896122627999999,189612.2627999999,-20756.96639999999,0.0,-17318.34900000001,5869.26,62206.624299999996,15345.0,16166.477600000007,1965.6000000000004,149314.4763,0
2025-02-27,279802.26279999985,907227.0,1187029.2628,1.1870292627999999,187029.2627999999,-19280.966400000005,0.0,-14663.349000000026,5869.26,69522.6243,15345.0,16790.477600000006,1965.6000000000004,134660.4763,0
2025-02-28,279802.26279999985,885314.0,1165116.2628,1.1651162627999998,165116.2627999999,-22916.966400000005,0.0,-15716.349000000011,5869.26,71289.6243,15345.0,8574.477600000007,1965.6000000000004,123885.47630000001,0
2025-03-03,279802.26279999985,891338.0,1171140.2628,1.1711402627999998,171140.2627999999,-16796.96640000002,0.0,-16382.349000000026,5869.26,64934.624299999996,15345.0,10758.477600000007,1965.6000000000004,128626.47630000001,0
2025-03-04,279802.26279999985,903466.0,1183268.2628,1.1832682628,183268.2627999999,-20144.96640000002,0.0,-17363.349000000024,5869.26,67941.6243,15345.0,11278.477600000007,1965.6000000000004,141556.4763,0
2025-03-05,279802.26279999985,908095.0,1187897.2628,1.1878972628,187897.2627999999,-21476.966400000005,0.0,-18389.34900000001,5869.26,67259.6243,15345.0,10758.477600000007,1965.6000000000004,149745.4763,0
2025-03-06,279802.26279999985,917475.0,1197277.2628,1.1972772628,197277.2627999999,-19892.966400000005,0.0,-15626.349000000026,5869.26,65368.624299999996,15345.0,15958.477600000007,1965.6000000000004,151469.4763,0
2025-03-07,279802.26279999985,919505.0,1199307.2628,1.1993072627999999,199307.2627999999,-20432.966400000005,0.0,-12818.349000000011,5869.26,64283.624300000025,15345.0,16374.477600000007,1965.6000000000004,151900.4763,0
2025-03-10,279802.26279999985,922239.0,1202041.2628,1.2020412628,202041.2627999999,-20576.966400000005,0.0,-14717.349000000026,5869.26,65151.62429999997,15345.0,15542.477600000007,1965.6000000000004,156641.4763,0
2025-03-11,279802.26279999985,912929.0,1192731.2628,1.1927312628,192731.2627999999,-21620.966400000005,0.0,-12458.34900000004,5869.26,64717.624300000025,15345.0,14502.477600000007,1965.6000000000004,147590.4763,0
2025-03-12,279802.26279999985,912893.0,1192695.2628,1.1926952627999998,192695.2627999999,-22664.966400000005,0.0,-14465.349000000026,5869.26,62144.62429999997,15345.0,14918.477600000007,1965.6000000000004,152762.4763,0
2025-03-13,279802.26279999985,915036.0,1194838.2628,1.1948382627999998,194838.2627999999,-24104.96639999999,0.0,-14987.34900000004,5869.26,61865.624300000025,15345.0,15854.477600000007,1965.6000000000004,156210.4763,0
2025-03-14,279802.26279999985,943698.0,1223500.2628,1.2235002628,223500.2627999999,-22196.96640000002,0.0,-7418.349000000011,5869.26,67631.6243,15345.0,20222.477600000006,1965.6000000000004,165261.4763,0
2025-03-17,279802.26279999985,953436.0,1233238.2628,1.2332382627999998,233238.2627999999,-21152.96640000002,0.0,-8282.349000000026,5869.26,67662.6243,15345.0,18974.477600000006,1965.6000000000004,176036.4763,0
2025-03-18,279802.26279999985,958249.0,1238051.2628,1.2380512628,238051.2627999999,-21512.96639999999,0.0,-8543.349000000011,5869.26,77272.6243,15345.0,18246.477600000006,1965.6000000000004,172588.4763,0
2025-03-19,279802.26279999985,950315.0,1230117.2628,1.2301172627999999,230117.2627999999,-22952.96640000002,0.0,-9110.34900000004,5869.26,82015.62430000002,15345.0,15334.477600000007,1965.6000000000004,164830.4763,0
2025-03-20,279802.26279999985,937191.0,1216993.2628,1.2169932628,216993.2627999999,-23816.966400000005,0.0,-11747.349000000011,5869.26,77861.6243,15345.0,14606.477600000007,1965.6000000000004,160089.4763,0
2025-03-21,279802.26279999985,916195.0,1195997.2628,1.1959972628,195997.2627999999,-26336.966400000005,0.0,-12998.349000000026,5869.26,78202.6243,15345.0,11694.477600000007,1965.6000000000004,145435.4763,0
2025-03-24,279802.26279999985,929221.0,1209023.2628,1.2090232628,209023.2627999999,-27416.966400000005,0.0,-13259.349000000026,5869.26,80620.6243,15345.0,12006.477600000007,1965.6000000000004,157072.4763,0
2025-03-25,279802.26279999985,929423.0,1209225.2628,1.2092252628,209225.2627999999,-27236.966400000005,0.0,-13934.349000000026,5869.26,83100.6243,15345.0,10654.477600000007,1965.6000000000004,156641.4763,0
2025-03-26,279802.26279999985,926019.0,1205821.2628,1.2058212628,205821.2627999999,-27128.966400000005,0.0,-14123.349000000026,5869.26,82883.62430000002,15345.0,10134.477600000007,1965.6000000000004,154055.4763,0
2025-03-27,279802.26279999985,924471.0,1204273.2628,1.2042732628,204273.2627999999,-28064.966400000005,0.0,-13628.349000000026,5869.26,81984.6243,15345.0,9926.477600000007,1965.6000000000004,154055.4763,0
2025-03-28,279802.26279999985,917433.0,1197235.2628,1.1972352627999998,197235.2627999999,-29612.966400000005,0.0,-14231.34900000004,5869.26,83131.6243,15345.0,9926.477600000007,1965.6000000000004,148021.4763,0
2025-03-31,279802.26279999985,902810.0,1182612.2628,1.1826122628,182612.2627999999,-30476.966400000005,0.0,-15923.349000000026,5869.26,88184.6243,15345.0,6598.477600000007,1965.6000000000004,134229.4763,0
2025-04-01,279802.26279999985,899312.0,1179114.2628,1.1791142628,179114.2627999999,-29648.966400000005,0.0,-15527.349000000026,5869.26,78543.6243,15345.0,7638.477600000007,1965.6000000000004,138108.4763,0
2025-04-02,279802.26279999985,908356.0,1188158.2628,1.1881582627999998,188158.2627999999,-29360.966400000005,0.0,-16103.349000000026,5869.26,80310.62429999997,15345.0,7014.477600000007,1965.6000000000004,146297.4763,0
2025-04-03,279802.26279999985,902954.0,1182756.2628,1.1827562628,182756.2627999999,-30692.966400000005,0.0,-15338.349000000026,5869.26,72250.6243,15345.0,7222.477600000007,1965.6000000000004,149314.4763,0
2025-04-07,279802.26279999985,838352.0,1118154.2628,1.1181542627999999,118154.26279999991,-41600.966400000005,0.0,-20036.349000000024,5869.26,53092.624300000025,15345.0,-7961.522399999993,1965.6000000000004,134660.4763,0
2025-04-08,279802.26279999985,838997.0,1118799.2628,1.1187992627999999,118799.26279999991,-42176.966400000005,0.0,-16454.34900000004,5869.26,62547.624299999996,15345.0,-5985.522399999993,1965.6000000000004,120868.47630000001,0
2025-04-09,279802.26279999985,832701.0,1112503.2628,1.1125032628,112503.26279999991,-42176.966400000005,0.0,-15113.349000000026,5869.26,60811.624299999996,15345.0,-3697.5223999999926,1965.6000000000004,112679.47630000001,0
2025-04-10,279802.26279999985,854583.0,1134385.2628,1.1343852628,134385.2627999999,-40412.966400000005,0.0,-14303.349000000026,5869.26,65213.624299999996,15345.0,-1721.5223999999926,1965.6000000000004,125609.47630000001,0
2025-04-11,279802.26279999985,862579.0,1142381.2628,1.1423812627999999,142381.2627999999,-39728.966400000005,0.0,-15698.349000000026,5869.26,63353.62429999997,15345.0,-1929.5223999999926,1965.6000000000004,136384.4763,0
2025-04-14,279802.26279999985,868409.0,1148211.2628,1.1482112627999999,148211.2627999999,-38612.966400000005,0.0,-16202.349000000026,5869.26,61586.624299999996,15345.0,-1409.5223999999926,1965.6000000000004,142849.4763,0
2025-04-15,279802.26279999985,889059.0,1168861.2628,1.1688612628,168861.2627999999,-39008.966400000005,0.0,-15923.349000000026,5869.26,66422.6243,15345.0,2022.4776000000074,1965.6000000000004,155348.4763,0
2025-04-16,279802.26279999985,880878.0,1160680.2628,1.1606802628,160680.2627999999,-40448.966400000005,0.0,-15068.349000000011,5869.26,64934.624299999996,15345.0,1086.4776000000074,1965.6000000000004,150176.4763,0
2025-04-17,279802.26279999985,886639.0,1166441.2628,1.1664412627999998,166441.2627999999,-40772.966400000005,0.0,-14861.349000000026,5869.26,64779.624299999996,15345.0,4102.477600000007,1965.6000000000004,153193.4763,0
2025-04-18,279802.26279999985,893124.0,1172926.2628,1.1729262628,172926.2627999999,-40520.966400000005,0.0,-15563.349000000026,5869.26,64686.624299999996,15345.0,9406.477600000007,1965.6000000000004,154917.4763,0
2025-04-21,279802.26279999985,907156.0,1186958.2628,1.1869582628,186958.2627999999,-39872.966400000005,0.0,-16832.349000000024,5869.26,66143.6243,15345.0,13982.477600000007,1965.6000000000004,163537.4763,0
2025-04-22,279802.26279999985,904533.0,1184335.2628,1.1843352628,184335.2627999999,-40700.966400000005,0.0,-17048.349000000024,5869.26,67166.6243,15345.0,17414.477600000006,1965.6000000000004,157503.4763,0
2025-04-23,279802.26279999985,895970.0,1175772.2628,1.1757722627999998,175772.2627999999,-40304.966400000005,0.0,-17165.349000000024,5869.26,67569.62429999997,15345.0,19806.477600000035,1965.6000000000004,145866.4763,0
2025-04-24,279802.26279999985,908213.0,1188015.2628,1.1880152627999998,188015.2627999999,-36092.966400000005,0.0,-17984.349000000024,5869.26,70979.6243,15345.0,18350.477600000006,1965.6000000000004,152762.4763,0
2025-04-25,279802.26279999985,912567.0,1192369.2628,1.1923692628,192369.2627999999,-35984.966400000005,0.0,-17993.34900000001,5869.26,70359.6243,15345.0,17622.477600000006,1965.6000000000004,158365.4763,0
2025-04-28,279802.26279999985,915017.0,1194819.2628,1.1948192627999998,194819.2627999999,-38396.966400000005,0.0,-16373.349000000026,5869.26,71847.6243,15345.0,16790.477600000006,1965.6000000000004,160951.4763,0
2025-04-29,279802.26279999985,935747.0,1215549.2628,1.2155492628,215549.2627999999,-36668.966400000005,0.0,-17543.34900000001,5869.26,74854.6243,15345.0,18870.477599999977,1965.6000000000004,176036.4763,0
2025-04-30,279802.26279999985,925977.0,1205779.2628,1.2057792628,205779.2627999999,-35912.966400000005,0.0,-18308.34900000004,5869.26,73056.6243,15345.0,9614.477600000007,1965.6000000000004,177329.4763,0
2025-05-06,279802.26279999985,946041.0,1225843.2628,1.2258432628,225843.2627999999,-34760.966400000005,0.0,-17597.34900000001,5869.26,74389.6243,15345.0,10966.477600000007,1965.6000000000004,192845.4763,0
2025-05-07,279802.26279999985,944936.0,1224738.2628,1.2247382627999999,224738.2627999999,-35300.966400000005,0.0,-17147.34900000001,5869.26,75350.6243,15345.0,8990.477600000007,1965.6000000000004,192845.4763,0
2025-05-08,279802.26279999985,959632.0,1239434.2628,1.2394342628,239434.2627999999,-33788.966400000005,0.0,-15518.349000000011,5869.26,77334.6243,15345.0,9510.477600000007,1965.6000000000004,201896.4763,0
2025-05-09,279802.26279999985,958414.0,1238216.2628,1.2382162628,238216.2627999999,-34688.966400000005,0.0,-15716.349000000011,5869.26,79814.6243,15345.0,6910.477600000007,1965.6000000000004,201896.4763,0
2025-05-12,279802.26279999985,965434.0,1245236.2628,1.2452362628,245236.2627999999,-32600.966400000005,0.0,-14465.349000000026,5869.26,82232.6243,15345.0,7742.477600000007,1965.6000000000004,202327.4763,0
2025-05-13,279802.26279999985,955954.0,1235756.2628,1.2357562627999998,235756.2627999999,-32312.966400000005,0.0,-14447.349000000011,5869.26,83875.6243,15345.0,7950.477600000007,1965.6000000000004,190690.4763,0
2025-05-14,279802.26279999985,972035.0,1251837.2628,1.2518372627999999,251837.2627999999,-30800.966400000005,0.0,-12404.34900000004,5869.26,83813.6243,15345.0,8470.477600000007,1965.6000000000004,202758.4763,0
2025-05-15,279802.26279999985,963374.0,1243176.2628,1.2431762627999998,243176.2627999999,-33824.966400000005,0.0,-13835.34900000004,5869.26,81984.6243,15345.0,5662.477600000007,1965.6000000000004,203189.4763,0
2025-05-16,279802.26279999985,971828.0,1251630.2628,1.2516302628,251630.2627999999,-34688.966400000005,0.0,-16166.349000000011,5869.26,82294.62429999997,15345.0,7950.477600000007,1965.6000000000004,212240.4763,0
2025-05-19,279802.26279999985,980025.0,1259827.2628,1.2598272628,259827.2627999999,-34184.966400000005,0.0,-17768.34900000001,5869.26,85332.6243,15345.0,7742.477600000007,1965.6000000000004,218705.4763,0
2025-05-20,279802.26279999985,993669.0,1273471.2628,1.2734712628,273471.2627999999,-34184.966400000005,0.0,-17921.349000000024,5869.26,88711.6243,15345.0,8678.477600000007,1965.6000000000004,228187.4763,0
2025-05-21,283265.46279999986,992929.0,1276194.4627999999,1.2761944628,276194.46279999986,-33320.966400000005,0.0,-17804.34900000004,5869.26,89114.6243,15345.0,8293.677600000008,5428.800000000001,229911.4763,0
2025-05-22,283265.46279999986,982295.0,1265560.4627999999,1.2655604628,265560.46279999986,-33068.966400000005,0.0,-17957.349000000024,5869.26,90850.6243,15345.0,7461.677600000008,5428.800000000001,218274.47630000007,0
2025-05-23,283265.46279999986,985359.0,1268624.4627999999,1.2686244627999999,268624.46279999986,-31016.966400000005,0.0,-18803.349000000024,5869.26,89393.6243,15345.0,5173.677600000008,5428.800000000001,223877.4763,0
2025-05-26,283265.46279999986,998092.0,1281357.4627999999,1.2813574628,281357.46279999986,-33104.966400000005,0.0,-20369.349000000024,5869.26,87471.6243,15345.0,8397.677600000008,5428.800000000001,238962.4763,0
2025-05-27,285231.06279999984,1003962.0,1289193.0628,1.2891930628,289193.06279999996,-32060.966400000005,0.0,-20594.349000000024,5869.26,88122.6243,15345.0,7867.2776000000085,7394.4000000000015,245858.4763,0
2025-05-28,285231.06279999984,1019249.0,1304480.0628,1.3044800628,304480.06279999996,-35696.966400000005,0.0,-19910.349000000024,5869.26,90726.62429999997,15345.0,7555.2776000000085,7394.4000000000015,261805.4763,0
2025-05-29,285231.06279999984,1018200.0,1303431.0628,1.3034310627999999,303431.06279999996,-34148.966400000005,0.0,-19550.349000000024,5869.26,89672.6243,15345.0,9531.277600000009,7394.4000000000015,257926.47630000007,0
2025-05-30,285231.06279999984,1011292.0,1296523.0628,1.2965230628,296523.06279999996,-35444.966400000005,0.0,-20342.349000000024,5869.26,89920.6243,15345.0,9635.277600000009,7394.4000000000015,252754.4763,0
2025-06-03,285231.06279999984,1001682.0,1286913.0628,1.2869130628,286913.06279999996,-34076.966400000005,0.0,-21926.349000000024,5869.26,80155.6243,15345.0,11299.277600000009,7394.4000000000015,251461.4763,0
2025-06-04,285231.06279999984,1019687.0,1304918.0628,1.3049180628,304918.06279999996,-30296.966400000005,0.0,-22043.349000000024,5869.26,79070.6243,15345.0,10779.277600000009,7394.4000000000015,267408.4763,0
2025-06-05,285231.06279999984,1021823.0,1307054.0628,1.3070540628,307054.06279999996,-30692.966400000005,0.0,-21611.349000000024,5869.26,78109.6243,15345.0,12547.277600000009,7394.4000000000015,268701.4763000001,0
2025-06-06,285231.06279999984,1014792.0,1300023.0628,1.3000230628,300023.06279999996,-30404.966400000005,0.0,-21557.349000000024,5869.26,79504.6243,15345.0,10675.277600000009,7394.4000000000015,261805.4763,0
2025-06-09,285231.06279999984,993492.0,1278723.0628,1.2787230628,278723.06279999996,-30296.966400000005,0.0,-21674.349000000024,5869.26,78574.62430000002,15345.0,10571.277600000009,7394.4000000000015,241548.4763,0
2025-06-10,285231.06279999984,997181.0,1282412.0628,1.2824120628,282412.06279999996,-31088.966400000005,0.0,-22187.349000000024,5869.26,77489.6243,15345.0,9323.277600000009,7394.4000000000015,248875.4763,0
2025-06-11,285231.06279999984,1018892.0,1304123.0628,1.3041230628,304123.06279999996,-28928.966400000005,0.0,-21908.349000000024,5869.26,78853.62429999997,15345.0,11715.277600000009,7394.4000000000015,264391.4763,0
2025-06-12,294996.06279999984,1010376.0,1305372.0628,1.3053720628,305372.06279999996,-29396.966400000005,0.0,-23888.349000000024,5869.26,78419.6243,25110.0,13691.277600000009,7394.4000000000015,266546.4763,0
