date,cash,positions_value,total_value,net_value,return,sold_stocks,002466_return,002466_dividend,603025_return,603025_dividend,002003_return,002003_dividend,002188_return,002188_dividend,000707_return,000707_dividend,002030_return,002030_dividend,600295_return,600295_dividend,601918_return,601918_dividend,600499_return,600499_dividend,600179_return,600179_dividend,002069_return,002069_dividend,000683_return,000683_dividend,601001_return,601001_dividend,600256_return,600256_dividend,002432_return,002432_dividend,000820_return,000820_dividend,601699_return,601699_dividend,000983_return,000983_dividend,002356_return,002356_dividend,002175_return,002175_dividend,002076_return,002076_dividend,600566_return,600566_dividend,300071_return,300071_dividend,600867_return,600867_dividend,601138_return,601138_dividend,000651_return,000651_dividend,600136_return,600136_dividend,300033_return,300033_dividend
20240319,8954230.612799998,311696.0,9265926.612799998,1.8531853225599997,4265926.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134862.11000000002,5175.0
20240320,8954230.612799998,319332.0,9273562.612799998,1.8547125225599996,4273562.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142498.11000000002,5175.0
20240321,8954230.612799998,335570.0,9289800.612799998,1.8579601225599998,4289800.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158736.11000000002,5175.0
20240322,8954230.612799998,330694.0,9284924.612799998,1.8569849225599997,4284924.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153860.11000000002,5175.0
20240325,8954230.612799998,330625.0,9284855.612799998,1.8569711225599996,4284855.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153791.11000000002,5175.0
20240326,8954230.612799998,317400.0,9271630.612799998,1.8543261225599996,4271630.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140566.11000000002,5175.0
20240327,8954230.612799998,301369.0,9255599.612799998,1.8511199225599997,4255599.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124535.11000000002,5175.0
20240328,8954230.612799998,310086.0,9264316.612799998,1.8528633225599997,4264316.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133252.11000000002,5175.0
20240329,8958784.612799998,301208.0,9259992.612799998,1.8519985225599997,4259992.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128928.11000000002,9729.0
20240401,8958784.612799998,312110.0,9270894.612799998,1.8541789225599996,4270894.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139830.11000000002,9729.0
20240402,8958784.612799998,306038.0,9264822.612799998,1.8529645225599998,4264822.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133758.11000000002,9729.0
20240403,8958784.612799998,295366.0,9254150.612799998,1.8508301225599997,4254150.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123086.11000000002,9729.0
20240408,8958784.612799998,291180.0,9249964.612799998,1.8499929225599996,4249964.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118900.11000000002,9729.0
20240409,8958784.612799998,292399.0,9251183.612799998,1.8502367225599996,4251183.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120119.11000000002,9729.0
20240410,8958784.612799998,281382.0,9240166.612799998,1.8480333225599996,4240166.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109102.11000000002,9729.0
20240411,8958784.612799998,270434.0,9229218.612799998,1.8458437225599997,4229218.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98154.11000000002,9729.0
20240412,8958784.612799998,259693.0,9218477.612799998,1.8436955225599996,4218477.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87413.11000000002,9729.0
20240415,8958784.612799998,269560.0,9228344.612799998,1.8456689225599996,4228344.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97280.11000000002,9729.0
20240416,8958784.612799998,258957.0,9217741.612799998,1.8435483225599996,4217741.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86677.11000000002,9729.0
20240417,8958784.612799998,265190.0,9223974.612799998,1.8447949225599998,4223974.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92910.11000000002,9729.0
20240418,8958784.612799998,261970.0,9220754.612799998,1.8441509225599997,4220754.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89690.11000000002,9729.0
20240419,8958784.612799998,254610.0,9213394.612799998,1.8426789225599998,4213394.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82330.11000000002,9729.0
20240422,8958784.612799998,255553.0,9214337.612799998,1.8428675225599997,4214337.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83273.11000000002,9729.0
20240423,8958784.612799998,258405.0,9217189.612799998,1.8434379225599997,4217189.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86125.11000000002,9729.0
20240424,8958784.612799998,259509.0,9218293.612799998,1.8436587225599996,4218293.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87229.11000000002,9729.0
20240425,8958784.612799998,255392.0,9214176.612799998,1.8428353225599996,4214176.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83112.11000000002,9729.0
20240426,8958784.612799998,278300.0,9237084.612799998,1.8474169225599997,4237084.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106020.11000000002,9729.0
20240429,8958784.612799998,284372.0,9243156.612799998,1.8486313225599997,4243156.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112092.11000000002,9729.0
20240430,8958784.612799998,278093.0,9236877.612799998,1.8473755225599997,4236877.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105813.11000000002,9729.0
20240506,8958784.612799998,285683.0,9244467.612799998,1.8488935225599996,4244467.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113403.11000000002,9729.0
20240507,8958784.612799998,284487.0,9243271.612799998,1.8486543225599996,4243271.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112207.11000000002,9729.0
20240508,8958784.612799998,275080.0,9233864.612799998,1.8467729225599996,4233864.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102800.11000000002,9729.0
20240509,8958784.612799998,279634.0,9238418.612799998,1.8476837225599996,4238418.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107354.11000000002,9729.0
20240510,8958784.612799998,281359.0,9240143.612799998,1.8480287225599996,4240143.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109079.11000000002,9729.0
20240513,8958784.612799998,276092.0,9234876.612799998,1.8469753225599996,4234876.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103812.11000000002,9729.0
20240514,8958784.612799998,275632.0,9234416.612799998,1.8468833225599997,4234416.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103352.11000000002,9729.0
20240515,8958784.612799998,266915.0,9225699.612799998,1.8451399225599996,4225699.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94635.11000000002,9729.0
20240516,8958784.612799998,269100.0,9227884.612799998,1.8455769225599996,4227884.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96820.11000000002,9729.0
20240517,8958784.612799998,277886.0,9236670.612799998,1.8473341225599997,4236670.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105606.11000000002,9729.0
20240520,8958784.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,"[{'code': '300033', 'amount': np.float64(283751.0), 'return_rate': np.float64(0.6124487106096852), 'reason': '600天止盈'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240521,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240522,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240523,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240524,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240527,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240528,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240529,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240530,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240531,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240603,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240604,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240605,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240606,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240607,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240611,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240612,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240613,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240614,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240617,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240618,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240619,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240620,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240621,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240624,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240625,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240626,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240627,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240628,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240701,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240702,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240703,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240704,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240705,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240708,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240709,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240710,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240711,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240712,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240715,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240716,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240717,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240718,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240719,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240722,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240723,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240724,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240725,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240726,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240729,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240730,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240731,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240801,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240802,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240805,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240806,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240807,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240808,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240809,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240812,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240813,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240814,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240815,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240816,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240819,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240820,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240821,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240822,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240823,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240826,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240827,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240828,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240829,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240830,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240902,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240903,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240904,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240905,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240906,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240909,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240910,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240911,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240912,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240913,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240918,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240919,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240920,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240923,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240924,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240925,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240926,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240927,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240930,9242535.612799998,0.0,9242535.612799998,1.8485071225599996,4242535.612799998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
